listing_id,district,community,listing_type,property_type,bedrooms,bathrooms,size_sqm,price_aed,price_per_sqm_aed,furnished,amenities,latitude,longitude,listed_date,status,agency_type
LST-03654,Al Maqta,Al Maqta Heights,rent,studio,0,1,48,30000,625,true,built_in_wardrobes;shared_garden,24.38259,54.52837,2026-05-30,available,developer_direct
LST-03655,Yas Island,Yas Island Views,sale,apartment,4,4,183,2571000,14049,false,beach_access;covered_parking;gym;security_24h;study,24.47605,54.61411,2025-12-03,available,brokerage
LST-03656,Al Maqta,Al Maqta Residences,sale,apartment,4,4,63,560000,8889,true,kids_play_area;maids_room;shared_garden;study,24.39815,54.52657,2025-12-06,available,private_owner
LST-03657,Zayed City,Zayed City Commons,sale,studio,0,1,30,342000,11400,true,balcony;pool;study,24.33726,54.53077,2026-02-12,under_offer,developer_direct
LST-03658,Al Reem Island,Al Reem Island Heights,rent,villa,6,7,362,331000,914,false,ev_charger;gym;maids_room;smart_home;study,24.47845,54.40281,2025-12-07,let,brokerage
LST-03659,Al Maryah Island,Al Maryah Island Square,rent,apartment,2,2,76,109000,1434,true,balcony;kids_play_area;maids_room;pool,24.50388,54.3953,2026-02-07,let,brokerage
LST-03660,Al Ghadeer,Al Ghadeer Commons,rent,townhouse,4,3,335,207000,618,true,central_ac;covered_parking;gym;smart_home,24.28414,54.76488,2025-12-11,available,developer_direct
LST-03661,Saadiyat Island,Saadiyat Island Residences,rent,villa,4,3,641,881000,1374,true,ev_charger;gym;kids_play_area;security_24h,24.55469,54.42502,2025-08-13,available,brokerage
LST-03662,Saadiyat Island,Saadiyat Island Quarter,rent,villa,6,6,692,1117000,1614,false,balcony;concierge;covered_parking;pool,24.53801,54.43944,2026-05-04,available,developer_direct
LST-03663,Al Khalidiyah,Al Khalidiyah Residences,rent,villa,7,7,578,716000,1239,false,built_in_wardrobes;central_ac;concierge;covered_parking;gym;security_24h,24.44844,54.34817,2026-04-29,available,brokerage
LST-03664,Yas Island,Yas Island Park,rent,apartment,4,4,65,67000,1031,false,balcony;built_in_wardrobes;covered_parking;ev_charger;security_24h;shared_garden,24.49933,54.58569,2025-06-02,available,brokerage
LST-03665,Al Maryah Island,Al Maryah Island Commons,sale,penthouse,3,3,440,12839000,29180,false,beach_access;central_ac;shared_garden;smart_home,24.50586,54.39948,2025-08-20,available,brokerage
LST-03666,Al Maqta,Al Maqta Bay,sale,apartment,2,2,229,2202000,9616,true,balcony;built_in_wardrobes;concierge;kids_play_area;security_24h,24.38316,54.52136,2025-08-05,under_offer,developer_direct
LST-03667,Al Bahia,Al Bahia Heights,rent,studio,0,1,38,28000,737,true,beach_access;kids_play_area;maids_room;pool;shared_garden;smart_home,24.55766,54.64185,2025-08-31,available,brokerage
LST-03668,Al Ghadeer,Al Ghadeer Bay,sale,apartment,1,2,58,361000,6224,true,balcony;beach_access;concierge;kids_play_area;security_24h;shared_garden,24.31455,54.76342,2025-12-24,available,private_owner
LST-03669,Mohammed Bin Zayed City,Mohammed Bin Zayed City Views,rent,apartment,3,2,80,72000,900,false,maids_room;security_24h,24.33655,54.55353,2026-01-31,available,brokerage
LST-03670,Al Shamkha,Al Shamkha Heights,rent,studio,0,1,33,23000,697,true,concierge;gym,24.35343,54.71738,2026-05-10,available,brokerage
LST-03671,Masdar City,Masdar City Commons,rent,apartment,2,2,75,71000,947,false,maids_room;shared_garden;study,24.41447,54.60519,2025-12-30,available,brokerage
LST-03672,Mohammed Bin Zayed City,Mohammed Bin Zayed City Park,rent,townhouse,2,3,270,177000,656,false,beach_access;built_in_wardrobes;covered_parking;ev_charger;kids_play_area,24.3289,54.52742,2025-07-01,available,brokerage
LST-03673,Mussafah,Mussafah Quarter,rent,villa,3,2,500,273000,546,false,beach_access;central_ac;gym;kids_play_area;security_24h;smart_home,24.33932,54.51453,2026-04-17,let,brokerage
LST-03674,Al Bahia,Al Bahia Views,rent,villa,7,8,541,478000,884,false,concierge;maids_room;pool;smart_home;study,24.56025,54.67155,2026-03-03,available,brokerage
LST-03675,Al Reem Island,Al Reem Island Heights,rent,apartment,1,1,156,175000,1122,false,concierge;ev_charger,24.50787,54.40153,2025-09-06,under_offer,brokerage
LST-03676,Yas Island,Yas Island Views,rent,apartment,3,4,71,53000,746,true,balcony;beach_access;maids_room;pool;shared_garden;study,24.50147,54.59106,2025-11-11,available,developer_direct
LST-03677,Yas Island,Yas Island Gardens,rent,apartment,1,1,200,164000,820,true,balcony;covered_parking;gym;security_24h;shared_garden,24.48035,54.58675,2025-07-13,under_offer,developer_direct
LST-03678,Al Maqta,Al Maqta Square,sale,apartment,4,4,163,1518000,9313,false,built_in_wardrobes;ev_charger;kids_play_area;maids_room;study,24.38497,54.50964,2026-04-11,available,developer_direct
LST-03679,Al Reem Island,Al Reem Island Square,sale,penthouse,3,4,237,3076000,12979,false,balcony;beach_access;built_in_wardrobes;central_ac;gym;shared_garden,24.50122,54.38955,2026-04-17,under_offer,developer_direct
LST-03680,Al Zahiyah,Al Zahiyah Bay,sale,apartment,4,5,184,2390000,12989,false,beach_access;central_ac;kids_play_area;pool;shared_garden,24.49676,54.38437,2026-05-08,available,brokerage
LST-03681,Mussafah,Mussafah Towers,rent,apartment,2,3,123,46000,374,true,built_in_wardrobes;concierge;covered_parking;kids_play_area;pool;study,24.34166,54.48943,2026-03-16,under_offer,developer_direct
LST-03682,Al Khalidiyah,Al Khalidiyah Heights,rent,townhouse,2,1,279,229000,821,true,built_in_wardrobes;ev_charger;security_24h;shared_garden;smart_home,24.47857,54.33688,2026-05-03,let,developer_direct
LST-03683,Al Bahia,Al Bahia Towers,rent,villa,7,8,410,268000,654,true,built_in_wardrobes;concierge;covered_parking;kids_play_area;maids_room;security_24h,24.54336,54.66205,2026-01-25,available,developer_direct
LST-03684,Danet Abu Dhabi,Danet Abu Dhabi Heights,sale,studio,0,1,42,679000,16167,true,balcony;central_ac;covered_parking;ev_charger;kids_play_area;security_24h,24.41718,54.40416,2026-02-25,available,brokerage
LST-03685,Mohammed Bin Zayed City,Mohammed Bin Zayed City Heights,rent,townhouse,4,3,254,156000,614,false,concierge;security_24h,24.30251,54.52599,2025-10-15,available,brokerage
LST-03686,Mohammed Bin Zayed City,Mohammed Bin Zayed City Quarter,rent,apartment,3,3,210,100000,476,true,gym;pool,24.31786,54.52677,2025-08-06,let,developer_direct
LST-03687,Al Maryah Island,Al Maryah Island Towers,rent,apartment,3,3,204,207000,1015,true,ev_charger;gym,24.48387,54.36959,2026-05-21,available,developer_direct
LST-03688,Al Shamkha,Al Shamkha Gardens,rent,apartment,1,2,216,121000,560,true,central_ac;concierge;covered_parking;gym;maids_room,24.32597,54.7371,2026-03-17,available,brokerage
LST-03689,Danet Abu Dhabi,Danet Abu Dhabi Commons,sale,townhouse,4,4,288,3037000,10545,false,covered_parking;pool,24.42787,54.40819,2025-09-26,sold,brokerage
LST-03690,Al Shamkha,Al Shamkha Quarter,rent,apartment,4,3,63,48000,762,false,balcony;beach_access;kids_play_area;shared_garden;study,24.35644,54.74182,2025-08-30,under_offer,brokerage
LST-03691,Danet Abu Dhabi,Danet Abu Dhabi Bay,sale,apartment,1,2,204,2117000,10377,false,built_in_wardrobes;concierge,24.44869,54.3871,2026-02-22,under_offer,brokerage
LST-03692,Al Ghadeer,Al Ghadeer Towers,rent,apartment,1,1,212,127000,599,false,balcony;built_in_wardrobes;central_ac;ev_charger;gym;pool,24.29899,54.79885,2025-07-17,available,private_owner
LST-03693,Al Bateen,Al Bateen Commons,rent,studio,0,1,44,46000,1045,true,balcony;gym;maids_room,24.45611,54.32312,2026-02-05,under_offer,developer_direct
LST-03694,Al Maqta,Al Maqta Heights,rent,studio,0,1,47,26000,553,true,balcony;beach_access;gym;study,24.41492,54.53161,2025-12-09,let,brokerage
LST-03695,Yas Island,Yas Island Commons,rent,villa,6,7,628,1084000,1726,false,balcony;central_ac;gym;kids_play_area,24.50583,54.60226,2026-04-14,let,brokerage
LST-03696,Al Zahiyah,Al Zahiyah Square,rent,studio,0,1,40,45000,1125,true,covered_parking;pool,24.47711,54.37225,2025-08-18,available,developer_direct
LST-03697,Al Shamkha,Al Shamkha Heights,sale,penthouse,5,4,399,4598000,11524,true,central_ac;kids_play_area,24.34458,54.71683,2025-06-28,under_offer,brokerage
LST-03698,Mussafah,Mussafah Gardens,sale,apartment,2,2,115,430000,3739,true,central_ac;concierge;kids_play_area,24.34467,54.49072,2025-12-20,under_offer,developer_direct
LST-03699,Saadiyat Island,Saadiyat Island Bay,sale,studio,0,1,32,520000,16250,false,beach_access;built_in_wardrobes;security_24h;smart_home,24.55049,54.41455,2025-10-30,under_offer,developer_direct
LST-03700,Corniche,Corniche Commons,rent,villa,3,3,483,632000,1308,false,beach_access;built_in_wardrobes;ev_charger;kids_play_area,24.47384,54.31965,2026-04-28,available,private_owner
LST-03701,Mussafah,Mussafah Heights,sale,townhouse,2,2,316,1462000,4627,true,beach_access;built_in_wardrobes;gym;shared_garden,24.33765,54.5124,2025-09-21,under_offer,developer_direct
LST-03702,Al Khalidiyah,Al Khalidiyah Commons,rent,villa,3,3,714,674000,944,false,built_in_wardrobes;covered_parking;ev_charger,24.46367,54.34668,2026-04-13,available,developer_direct
LST-03703,Yas Island,Yas Island Residences,rent,apartment,3,2,114,109000,956,false,built_in_wardrobes;concierge;gym;smart_home;study,24.49941,54.59205,2026-03-13,available,private_owner
LST-03704,Mohammed Bin Zayed City,Mohammed Bin Zayed City Quarter,rent,apartment,3,3,90,52000,578,true,balcony;central_ac;gym;security_24h;shared_garden,24.32011,54.52911,2026-05-13,available,brokerage
LST-03705,Mohammed Bin Zayed City,Mohammed Bin Zayed City Commons,rent,apartment,1,2,129,59000,457,true,balcony;built_in_wardrobes;concierge;covered_parking;kids_play_area;shared_garden,24.30433,54.5207,2026-04-28,let,private_owner
LST-03706,Masdar City,Masdar City Residences,rent,apartment,2,3,146,104000,712,false,balcony;beach_access;built_in_wardrobes;gym;study,24.43409,54.63455,2025-08-08,available,private_owner
LST-03707,Zayed City,Zayed City Residences,rent,apartment,1,1,145,108000,745,false,beach_access;pool;security_24h,24.324,54.55564,2025-08-23,available,brokerage
LST-03708,Mohammed Bin Zayed City,Mohammed Bin Zayed City Views,rent,apartment,2,3,201,156000,776,false,balcony;beach_access;central_ac;concierge;covered_parking;maids_room,24.33339,54.55929,2026-04-02,available,private_owner
LST-03709,Zayed City,Zayed City Commons,rent,apartment,1,1,211,118000,559,false,built_in_wardrobes;gym;maids_room;pool,24.33303,54.54255,2025-08-01,available,private_owner
LST-03710,Saadiyat Island,Saadiyat Island Heights,rent,townhouse,5,4,328,339000,1034,false,balcony;central_ac;covered_parking;kids_play_area;security_24h,24.56193,54.41829,2026-05-12,available,brokerage
LST-03711,Danet Abu Dhabi,Danet Abu Dhabi Bay,rent,villa,5,5,711,654000,920,true,beach_access;central_ac;concierge;covered_parking;kids_play_area;pool,24.42771,54.37604,2025-07-04,available,private_owner
LST-03712,Corniche,Corniche Heights,sale,townhouse,3,3,310,6158000,19865,true,balcony;built_in_wardrobes;pool;shared_garden;study,24.45497,54.33777,2026-01-07,sold,developer_direct
LST-03713,Corniche,Corniche Views,rent,townhouse,2,3,301,316000,1050,false,beach_access;central_ac,24.45927,54.34666,2026-03-01,available,brokerage
LST-03714,Saadiyat Island,Saadiyat Island Commons,sale,studio,0,1,41,653000,15927,true,balcony;built_in_wardrobes;covered_parking;maids_room,24.55055,54.42576,2025-10-11,available,brokerage
LST-03715,Al Shamkha,Al Shamkha Commons,sale,apartment,3,3,143,889000,6217,true,central_ac;concierge;gym,24.34019,54.73819,2025-09-17,under_offer,brokerage
LST-03716,Al Raha Beach,Al Raha Beach Heights,rent,apartment,2,3,89,117000,1315,true,built_in_wardrobes;ev_charger;shared_garden,24.47534,54.62969,2026-04-14,available,private_owner
LST-03717,Al Zahiyah,Al Zahiyah Gardens,rent,apartment,1,1,191,144000,754,false,beach_access;built_in_wardrobes;ev_charger;gym;maids_room;security_24h,24.47398,54.37329,2025-10-14,available,private_owner
LST-03718,Danet Abu Dhabi,Danet Abu Dhabi Heights,sale,apartment,2,1,234,3230000,13803,true,beach_access;pool,24.44361,54.3837,2026-05-15,available,developer_direct
LST-03719,Danet Abu Dhabi,Danet Abu Dhabi Views,rent,apartment,1,2,200,174000,870,true,concierge;kids_play_area,24.43731,54.38998,2026-04-26,let,brokerage
LST-03720,Mohammed Bin Zayed City,Mohammed Bin Zayed City Heights,rent,studio,0,1,34,27000,794,true,beach_access;central_ac;covered_parking;kids_play_area;smart_home,24.31598,54.54133,2025-11-08,available,private_owner
LST-03721,Al Maryah Island,Al Maryah Island Square,sale,apartment,4,4,168,4060000,24167,true,built_in_wardrobes;central_ac;ev_charger;maids_room;shared_garden;study,24.50463,54.37851,2026-01-04,available,brokerage
LST-03722,Al Reem Island,Al Reem Island Park,rent,apartment,2,2,119,95000,798,true,balcony;central_ac;covered_parking;security_24h,24.50202,54.41205,2026-03-30,available,developer_direct
LST-03723,Khalifa City,Khalifa City Residences,sale,apartment,4,4,81,801000,9889,false,security_24h;study,24.40939,54.59232,2025-06-20,sold,developer_direct
LST-03724,Mussafah,Mussafah Bay,sale,apartment,1,1,101,825000,8168,true,kids_play_area;security_24h;study,24.35149,54.49597,2026-01-12,available,private_owner
LST-03725,Al Maqta,Al Maqta Heights,sale,penthouse,3,3,409,6083000,14873,false,covered_parking;ev_charger;security_24h,24.3877,54.4946,2025-10-26,available,private_owner
LST-03726,Masdar City,Masdar City Towers,rent,townhouse,4,4,346,361000,1043,false,kids_play_area;smart_home,24.44028,54.62246,2025-10-10,available,brokerage
LST-03727,Al Zahiyah,Al Zahiyah Towers,sale,townhouse,5,4,268,3295000,12295,false,gym;kids_play_area;maids_room;pool;smart_home;study,24.50607,54.38445,2026-02-28,sold,developer_direct
LST-03728,Al Maryah Island,Al Maryah Island Bay,sale,apartment,4,5,55,1381000,25109,true,built_in_wardrobes;gym;kids_play_area;pool;security_24h,24.48981,54.37954,2025-09-18,under_offer,brokerage
LST-03729,Al Zahiyah,Al Zahiyah Towers,sale,studio,0,1,34,391000,11500,false,beach_access;built_in_wardrobes;maids_room;pool,24.48091,54.38962,2025-08-01,available,private_owner
LST-03730,Al Reem Island,Al Reem Island Gardens,rent,studio,0,1,28,32000,1143,true,beach_access;built_in_wardrobes;ev_charger;kids_play_area;smart_home,24.50926,54.38837,2025-11-04,under_offer,developer_direct
LST-03731,Al Raha Beach,Al Raha Beach Commons,sale,apartment,3,4,100,1379000,13790,false,central_ac;kids_play_area;pool;shared_garden;smart_home;study,24.46239,54.60947,2025-12-07,available,brokerage
LST-03732,Al Reem Island,Al Reem Island Towers,rent,studio,0,1,50,42000,840,true,beach_access;built_in_wardrobes;shared_garden,24.48963,54.38648,2025-10-30,available,private_owner
LST-03733,Al Reem Island,Al Reem Island Towers,rent,studio,0,1,40,38000,950,false,balcony;concierge;ev_charger;security_24h;shared_garden;smart_home,24.48157,54.41087,2025-06-20,available,private_owner
LST-03734,Saadiyat Island,Saadiyat Island Residences,rent,apartment,3,4,60,87000,1450,true,beach_access;concierge;smart_home,24.53491,54.42553,2025-10-20,available,private_owner
LST-03735,Mohammed Bin Zayed City,Mohammed Bin Zayed City Park,rent,townhouse,4,4,296,266000,899,true,shared_garden;smart_home,24.30537,54.51864,2025-08-10,available,private_owner
LST-03736,Al Raha Beach,Al Raha Beach Commons,sale,townhouse,3,2,346,4414000,12757,false,beach_access;built_in_wardrobes;covered_parking;ev_charger;gym;maids_room,24.45071,54.61656,2025-07-24,available,developer_direct
LST-03737,Zayed City,Zayed City Residences,rent,apartment,2,2,104,79000,760,false,built_in_wardrobes;ev_charger;gym;shared_garden,24.31887,54.54187,2026-03-24,under_offer,developer_direct
LST-03738,Al Reef,Al Reef Gardens,sale,townhouse,4,5,253,1800000,7115,true,built_in_wardrobes;central_ac;concierge;gym;maids_room;shared_garden,24.41618,54.68909,2026-04-25,under_offer,private_owner
LST-03739,Al Reem Island,Al Reem Island Square,sale,apartment,1,1,234,3146000,13444,false,ev_charger;gym;pool;security_24h;study,24.49363,54.42525,2026-01-21,available,brokerage
LST-03740,Al Bahia,Al Bahia Bay,rent,penthouse,4,5,202,162000,802,false,gym;maids_room;study,24.5366,54.65559,2025-12-01,available,developer_direct
LST-03741,Al Ghadeer,Al Ghadeer Park,rent,apartment,3,3,210,128000,610,false,central_ac;concierge;ev_charger;gym;security_24h;shared_garden,24.30715,54.7647,2026-05-18,let,developer_direct
LST-03742,Al Reef,Al Reef Square,sale,apartment,1,1,150,991000,6607,false,balcony;concierge;covered_parking;pool;shared_garden;study,24.42903,54.71208,2025-12-04,under_offer,brokerage
LST-03743,Mussafah,Mussafah Park,sale,apartment,4,4,151,645000,4272,false,balcony;beach_access;central_ac;concierge;covered_parking;kids_play_area,24.36329,54.48255,2025-09-07,available,brokerage
LST-03744,Khalifa City,Khalifa City Quarter,rent,apartment,1,1,192,145000,755,true,balcony;central_ac;covered_parking;ev_charger;shared_garden,24.42249,54.59334,2025-06-29,available,brokerage
LST-03745,Al Bahia,Al Bahia Residences,rent,studio,0,1,33,31000,939,false,concierge;kids_play_area,24.53785,54.64544,2025-08-12,available,developer_direct
LST-03746,Yas Island,Yas Island Square,rent,studio,0,1,31,19000,613,true,beach_access;smart_home,24.49263,54.58347,2026-04-09,available,developer_direct
LST-03747,Masdar City,Masdar City Commons,rent,apartment,1,2,158,127000,804,true,beach_access;concierge;kids_play_area;pool;security_24h;shared_garden,24.42752,54.62892,2025-10-08,available,brokerage
LST-03748,Masdar City,Masdar City Square,sale,townhouse,2,3,317,4322000,13634,false,balcony;covered_parking,24.43699,54.62985,2025-09-06,available,brokerage
LST-03749,Danet Abu Dhabi,Danet Abu Dhabi Commons,rent,apartment,2,2,197,149000,756,true,covered_parking;kids_play_area;security_24h;smart_home,24.41535,54.38408,2026-02-14,available,private_owner
LST-03750,Saadiyat Island,Saadiyat Island Quarter,sale,studio,0,1,41,798000,19463,false,built_in_wardrobes;covered_parking;gym;kids_play_area;smart_home;study,24.53839,54.42541,2026-05-25,available,private_owner
LST-03751,Al Bateen,Al Bateen Square,rent,villa,5,5,562,474000,843,true,beach_access;covered_parking;smart_home,24.44382,54.35084,2026-03-26,available,brokerage
LST-03752,Yas Island,Yas Island Bay,sale,apartment,3,3,59,747000,12661,false,central_ac;covered_parking;ev_charger;security_24h;smart_home;study,24.48821,54.62286,2026-02-21,available,brokerage
LST-03753,Al Ghadeer,Al Ghadeer Park,sale,apartment,4,3,118,881000,7466,true,built_in_wardrobes;kids_play_area;maids_room;study,24.3113,54.78606,2026-05-30,under_offer,brokerage
